rating,review
5.0,Ajoyib dizayn
4.0,"Milliy taomlar. Oilaviy borsa boʻladi. Tashqarida ham ovqatlansa boʻladi. Favvaorasi ham bor. Ramazon oyida joylarni oldindan band qilib quygan yaxshi, lekin band qilmasdan borilsa ham joylar boʻladi. Muhammad Nosir Hoji jome masjidiga yaqin (piyoda 10-15 minutlik) joyda joylashgan."
5.0,"Mazali taom, osoyishta atmosfera, ajoyib xizmat"
5.0,Juda mazali pishirilgan. Va tez va yaxshi xizmat qildi.  Kabobiga gap yo'q
5.0,Hammasi yaxshi! rahmat
5.0,👍👍👍👍👍👍
4.0,"Mazali, hamyonbop... har doimgidek ofitsiantlar unchalik chaqqon emas.."
5.0,Har jihatdan ajoyib joy.
5.0,Yaxshi
5.0,"Bu, mening fikrimcha, Yunusoboddagi eng yaxshi restoranlardan biri, juda yaxshi joy u erda qulay va taomlari mazali va u erda ham juda chiroyli."
5.0,"Chiroyli, qulay va ajoyib"
1.0,"Bu yerda qulaylik bor (narxlari to'g'risida hech narsa deya olmayman-u) lekin xizmatchilari maktab (yoki litsey) o'quvchilari;  shuning uchun o'z oralarida so'kinib turadilar, va bir-birlarini kamsitadilar, bachkana; Shohsaroyni mana shulardan tozalash kerak yoki bunday qilmaslikka o'rgatish kerak. Bayramxonaning (ya'ni restoranning) o'zida ba'zi yeguliklar taqchil bo'lib turadi; masalan bizga somsa (yoki kabobni) har doim tushlikdan keyin bo'lishini aytishgandi"
5.0,Juda yaxshi muhit va ovqat
5.0,Mazali tayyorlangan va arzon. Ofitsiantlar esa juda muloyim.
5.0,Mazali va arzon
5.0,"Shohsaroyga kelinglar o'tirish 100 min so'm, 100 xil taom va chet el ovqatlari ham bor, muzqaymoqqa gap yoq, manzil Gayratiy ko'chasi yonida joylashkan, kechqurin fantan yoqiladi, ko'chada  ham joyla bor. Agar xoxlasanglar tepa ismda ham joylar bor, alohida kechqurin ball bazmi bo'ladi bita ustolga 16 ta odam bemalol joylashadi, tug'ilgan kun  nishonlash ham mumkin, sizlarni kutib qolamiz"
2.0,"Ovqat unchalik mazali emas, bu diskoteka va restorani orasidagi joy."
5.0,"Qiziqarli, rang-barang, ertakdagidek joylar, mazali, biroz qimmat))))"
5.0,"Juda zo'r va hashamatli dekor va ajoyib joy, lekin oziq-ovqat sifati 6-10"
5.0,Chiroyli joy!
5.0,Juda yaxshi restoran.
5.0,Bu restoran ajoyib. Ichki makon ajoyib va jonli musiqa jozibali. Tavsiya qilaman.
1.0,"Bu Toshkentdagi eng yomon restoran. Men qo'ng'iroq qildim va oldindan band qildim va chet eldan kelgan 11 ta mehmonim uchun stol talab qildim, keyin ular menga hech narsa ko'rmaydigan stol berishdi! Buning ustiga ular men bilan o'yin o'ynashdi va menga xonim bu haqda menga xabar berganligini aytishdi, lekin u menga hech qachon xabar bermagan. Men ikki marta qo'ng'iroq qildim va hech kim menga hech narsa demadi! Ular yolg'onchilardir. Agar ular rezervasyonlarda yolg'on gapirishsa, ular ham ovqatlarida yolg'onchi bo'lishlari kerak."
5.0,Bishbarmak shunchaki ajoyib! Xizmat ajoyib va tezkor!
5.0,"Qimmat, lekin juda yaxshi"
4.0,Hamkasblar bilan qolish uchun yaxshi joy!
5.0,"Ajoyib joy, rang-barang xona, jonli musiqa, mazali taomlar, yaxshi xizmat. Shovqinli bayramlar, shuningdek, tinch uchrashuvlar va suv bo'yida oilaviy kechki ovqatlar uchun javob beradi!"
5.0,"Aslida Ajoyib joy , chiroyli bezak va interyer 👍 go'shtli taomlarni hatto juda mazali pishirishadi, Beshbarmak shunchaki super. Daryo yaqinida teraslar bor, yozda siz u erda o'tirib, mazali taomlarni iste'mol qilishingiz mumkin, oilangiz va do'stlaringiz bilan bu erga kelishingiz mumkin, maslahat beraman! ""Halol"""
3.0," bizning holatlarimizda,Taomning ta'mi ya'niy barbekyu yaxshi emas ..."
4.0,Sifatli o'zbek qarindoshlari bilan jonli joy.
4.0,"Daryo bo'yida kechki ovqat uchun yaxshi yozgi joy. Mazali beshbarmak va shashlik. Beshbarmoqning erkak ulushi bir kishi uchun juda katta. Salatlar juda g'alati edi, uyda tayyorlangan muzli choy ham g'alati edi, chunki ichgandan keyin qizil rang salfetka bilan o'tmaydi. Suratdagi shshleek 300000 so'm."
4.0,"Kechki ovqat paytida jonli guruh va dj ijrosi. Ovqat mazali, shinam joy."
4.0,"Chiroyli restoran, daryo bo'yidagi go'zal joy. Ovqat yaxshi va ichimliklar yangi. Narxi ma'qul."
5.0,"Ajoyib joy , ajoyib bezaklar, yaxshi mazali taomlar, yana nima kerak? Bolalar ko'rgan hamma narsadan xursand bo'lishdi."
5.0,"Ajoyib joy! 👍 Mazali oshxona, mehmondo'st xodimlar va qulay muhit!"
5.0,"20-may kuni ajoyib nishonlangan tug‘ilgan kun haqidagi taassurotlarim bilan o‘rtoqlashmoqchiman, dastlab biz uy (alohida gazebo) band qilgan edik, ammo kuchli shamol bo‘lgani uchun restoran ichida juda tez dasturxon tashkil qildik. Juda samimiy xodimlar, hashamatli muhit, mazali taomlar, ajoyib taqdimot, baqlajon salatiga oshiq bo'ldi. Hammasi juda mazali va sog'lom, qulay va chiroyli. Hisob-faktura meni hayratda qoldirdi, chunki bizga tug'ilgan kun sharafiga chegirma berildi. Men magnitga esdalik sifatida suratdan o'zgacha taassurot qoldirdim. Unutilmas taassurot uchun sizga katta rahmat, sizga farovonlik tilayman."
5.0,"Biz bu restoranda edik, menga oshxonasi, yaxshi portsiyalari, yordamchi xodimlari yoqdi, hamma narsa juda mazali. Tavsiya qilaman"
5.0,"Bu muassasaning terasi juda ajoyib, daryo bo'yida, mazali taomlari va kalyanlari 👍🏻👍🏻"
5.0,"mazali taom, ajoyib xizmat 😍"
5.0,"Ajoyib restoran. Eshik oldidan  yaxshi kutib olishadi. Ochiq oshxona mavjud bo'lib, unda siz oshpazlarning qanday ovqat pishirishini tomosha qilishingiz mumkin. Men bu taomdan hayratda qoldim. Nomini eslolmayman, lekin hammaga sinab ko'rishni maslahat beraman. Xizmat kutilganidek 5 * mehmonxona."
4.0,Oʻzbekistonning anʼanaviy taomlarini tatib koʻrish uchun tavsiya etiladi. Uning ta'mi yaxshi va atmosfera yaxshi.
5.0,"Mazali, chiroyli, 5+ uchun xizmat"
4.0,O'zbekiston noni
5.0,"Mazali, qulay"
5.0,Ajoyib o'zbek taomlarini taklif qiluvchi eng yaxshi restoranlardan biri. Ular mijozlarga eng yaxshi xizmat ko'rsatish va eng yaxshi ovqatlanish tajribasini taqdim etishga qodir. Bu yerda kechki ovqatni juda yaxshi his qilyapman va albatta qaytib kelaman!
5.0,"To'siqning kirish qismidanoq kutib olishadi. Radio orqali restoranga tashrif buyuruvchilar kelishgani haqida xabar beriladi. Kirish joyi 🅿 bir nechta avtomobil uchun. Mashinalar uchun bo'sh joy bo'lmasa, ular yer osti avtomobil turar joyiga yuboriladi. Xodimlar eshik oldida uchrashib, stolgacha sizni kuzatib qo'yishadi. Xodimlar har tomonlama e'tibor go'zal, kechki ovqat paytida sizning xizmatingizda bo'lishadi. Rasmlarsiz batafsil bo'yalgan menyu. Buyurtmalarni tez olib kelib berishadi. Chiroyli oshxona. Chiroyli muhit. Har bir narsa ushbu restoranda yoqimli dam olish uchun mo'ljallangan.Narxiga mos xizmat , ikki kishi  uchun $ 60 . Tavsiya qilaman."
4.0,Mazali va juda yaxshi xizmat
5.0,"Eng yaxshi xizmat, eng yaxshi restoran!"
5.0,"Chiroyli, tozalik ko'zni quvontiradi ... Tashqarida ham o'tirish joylari bor menga yoqdi, tashrif buyurishingizni maslahat beraman .... mazali ..."
5.0,Hyatt rezidentsiyasidagi Xiva kechki ovqat uchun ajoyib tanlovdir. Xizmat juda yaxshi va taom juda mazali! Oshpaz sizning ko'z o'ngingizda pishiradi va atmosfera juda yoqimli va maroqli dam olish uchun mos. Osh 5 evrodan kamroq turadi va siz porsiyaning kattaligidan ko'proq qoniqasiz!
5.0,Mazali
5.0,"Mol go'shti kabobi ajoyib edi, 4 yoki 5 dona toza suvli go'sht - katta bo'laklar! ❤️ Mahalliy Rosé vinosi ham juda yoqimli edi, men uni shirin va yarim shirin vinolarni afzal ko'rganlarga tavsiya qilaman. Ajoyib atmosfera, fonda yoqimli musiqa. Rus va ingliz tillarida gaplashadigan samimiy xodimlar. Menyu Ru/En/Uz tilida 👍 Biz (ikki kishi, go'shtni yaxshi ko'radiganlar) bitta osh, mol go'shti kabobi, qo'zichoq go'shti va uch stakan vinoni jami atigi 50 dollarga ichdik. Bu narx uchun juda yuqori sifat! To'xtamang!"
5.0,Ajoyib restoran. Xizmat juda yaxshi va oziq-ovqat ajoyib edi. Sharob ro'yxati ham juda yaxshi.
4.0,"Ovqatlanish uchun yaxshi joy, shunchaki ""osh"" unchalik yaxshi emas"
5.0,Ovqatlanish uchun ajoyib. Ajoyib taom sifati va takliflar..
5.0,"Men bu erga kelganimdan juda xursandman - toza, qiziqarli muhit, juda ehtiyotkor xodimlar va haqiqiy bo'lmagan mazali! Sizga yana tashrif buyurishni istardim!"
5.0,"Menga restoraningizdagi  diqqatli xodimlari, chiroyli dekoratsiyasi, ko'zni quvontiradigan mazali taomlari uchun oshxona xodimlariga alohida rahmat! Sizga yana kelganimdan xursandman!"
5.0,"Ajoyib restoran, yaxshi narxlar va a'lo xizmatlar .. u yerda ELINA ismli xodim bor .. muomalasi juda ajoyib edi .. va professional .. Kabobning ta'mi mazali edi"
5.0,"Hyatt mehmonxonasi ichidagi yuqori darajadagi restoran. O'zbek uslubidagi jozibali dekor. Juda muloyim va do'stona xodimlar, ingliz tilini yaxshi biladi. Menyuda mamlakatning turli burchaklaridan turli xil o'zbek taomlari mavjud. Vegetarian taomlarining bir nechta tanlovi ham mavjud, ammo ko'pchilik go'shtli taomlardir. Bundan tashqari, mazali salatlar mavjud. Ular spirtli ichimliklarni ham berishadi. Bu men buyurtma bergan narsa va u mazali bo'ldi! 😊"
5.0,"Bu Toshkentdagi sehrli joy! Mazali, toza, atmosfera!"
5.0,"Do‘stlarimiz bilan Toshkentda dam oldik, 5* “Hyatt Regency Tashkent” mehmonxonasida joylashdik. Turar joyimiz narxiga nonushta va kechki ovqat kiradi. Nonushtada turli xil taomlar, yangi pishiriqlar, tabiiy sharbatlar bor edi. Xodimlar sizning barcha istaklaringizni inobatga olgan juda ehtiyotkorlik bilan xizmat ko'rsatishardi, restoran menejeri Natalidan mamnunmiz. Biz anʼanaviy oʻzbek muhitida tushlik qildik, oʻzbek taomlari va jonli musiqadan bahramand boʻldik. Unutilmas tajriba! Vegetarian taomlarining xilma-xilligi va vegetarian oshi ayniqsa mamnun va hayratlanarli. Oshpazga vegetarian do‘stlarimning o‘zbek taomlaridan bahramand bo‘lish imkoniyati uchun minnatdorchilik bildirmoqchiman. Mehmonxona juda chiroyli, xonalar juda keng, tabassumli xodimlar. Biz ajoyib dam oldik va mehmonxonada qolishimizdan zavq oldik. Rahmat!"
5.0,"Toshkentda xizmat safarida edi, 5* Hyatt Regency Tashkent mehmonxonasida turardim. Chiroyli mehmonxona, yoqimli tabassumli xodimlar. Ayniqsa, Xivaning birinchi qavatida joylashgan, eng yangi mahsulotlardan boy assortimentdagi mazali nonushtalarni taqdim etuvchi restoran katta taassurot qoldirdi. Lekin eng muhimi, bu yerda yoqimli jonli musiqa ostida go‘zal milliy muhitda tushlik va kechki ovqatdan bahramand bo‘lishingiz, mazali o‘zbek taomlarini tatib ko‘rishingiz mumkin. Professional mehmondo'st xizmat, ofitsiant har bir taom haqida gapirib berdi va tanlashda yordam berdi. (osh va qo'y go'shti shish kabobi shunchaki mazali!!) Men Qozondagi o'zbek restoranlarida avval ham o'zbek taomlarini tatib ko'rganman, lekin bunday muhitga birinchi marta tushishim edi. Biz ajoyib vaqt o'tkazdik va bu erga yana qaytib kelamiz. Rahmat, bolalar, yaxshi!"
5.0,Ovqatlanish uchun juda yaxshi joy
5.0,"“Hayat” mehmonxonasida boʻlib oʻtgan anjumanda guruhimiz “Xiva” restoranida tushlik qildi. Bu mazali edi, chiroyli yostiq va idish-tovoqli chiroyli restoran, styuardessa va xodimlar uchun chiroyli forma juda yoqimli!"
5.0,"Men bu restoranni yaxshi ko'raman, hammaga maslahat beraman"
5.0,"o'zbek taomlarining xilma-xil menyusi, barchasi juda mazali!"
5.0,"Ushbu restoranning taassurotlari juda ajoyib, menga juda yoqdi, ayniqsa xizmat. Hammaga tavsiya eting. U yerda siz yaxshi vaqt o'tkazishingiz va dam olishingiz mumkin."
5.0,"Elegant atmosfera, ayniqsa taom. Juda yoqdi."
5.0,"Yuqori xizmat, yuqori darajadagi xizmat. Xodimlar tufayli kechki ovqat shunchaki ajoyib."
5.0,"Eng zo'r o'zbek oshi va  kabobi, eng yaxshi haqiqiy muhit."
4.0,Atmosfera ajoyib. Narxiga mos. Juda samimiy xizmat. Narxi uchun unchalik mazali emas. Ortiqcha suyanmang.
3.0,"Xizmat va atmosfera mehmonxonaning yuqori darajadagi restorani kabi yuqori darajada, ammo taomning ta'mi ko'ngilni qoldiradi. Ovqat pishirish ko'nikmalari oziq-ovqat ingredientlarining sifati bilan solishtirganda umidsizlikka uchraydi. Shashlik butunlay pishgan va ko'mir bo'lagiga aylangan. Ingredientlar kam... Tashqaridagi restorannikidan ikki-uch baravar qimmatligini hisobga olsak, ko'proq yulduz berish qiyin edi."
5.0,"To'liq ta'riflamoqchi emasman, qisqacha, men Markaziy Osiyoning bir qancha nufuzli restoranlarida bo'lganman, lekin bu restoran eng yaxshisi, men Markaziy Osiyoda bo'lganman. Ajoyib ish, davom eting!"
5.0,"Ichki makon shunchaki ajoyib va sharqona, taomlari mazali, Yevropa standartlariga javob beradi, xizmat ko'rsatish xodimlari uchun hammasi o'ylangan ... yigitlar juda zo'r, ular o'z ishlarini aniq, tez va samarali bajaradilar. Islom Nazarov ismli ofitsiantga professionalligi uchun alohida rahmat aytmoqchiman. Umuman olganda, Markaziy Osiyodagi eng yaxshi muassasalardan biri."
5.0,Toshkentdagi eng yaxshi o'zbek restorani
5.0,"Ajoyib taom, ajoyib muhit, juda samimiy xodimlar"
5.0,Tadbirlar uchun ajoyib joy.
5.0,Ajoyib xizmat juda mazali taomlar yaxshi xodimlar ofitsiant Sardor rahmat musiqa super bizga juda yoqdi 👍👍👍
5.0,"Tug'ilgan kuningiz va boshqa tadbirlarni o'tkazish uchun ajoyib joy. Do'stlaringiz va tanishlaringiz uzoq vaqt davomida mamnun bo'lishadi. Mazali taomlar, zo'r xizmat, samimiy va yordamchi xodimlar, hamma narsa yuqori darajada. Ko'rgazmali restoran👍"
5.0,Ovqat mazali. Manzil Toshkent markazida
5.0,mukammal kafe-bar
5.0,Restoran yangi formatda ochildi. Qulay atmosfera - ajoyib mazali taom va ajoyib xizmat.
4.0,Yaxshi
5.0,Mazali oshxona. Chiroyli dizayn
5.0,"Hammasi zo'r, kelishingizni tavsiya qilaman"
5.0,"Assalomu alaykum, men raqamingiz yo'qotib qo'ydim, menga qayta yubora olasizmi? Raxmat"
5.0,Super mega Ajoyib joy . Chiroyli mazali taom. Ajoyib xizmat. Jonli ovoz sifatida ajoyib musiqa va diskoteka uchun tanlov. Men xursandman
5.0,"Barcelona fan-klublarining ""FAN ZONE"" shu yerda! Biz har o'yinda shu yerda to'planib, klubimizni qo'llab-quvvatlagan holda futbolni birga tomosha qilamiz!!!"
5.0,"Sulton restorani, Toshkent"
5.0,"Yangi menyu, yangi odamlar, yangi Shou pragrammasi, barchani ""Sulton"" restoranimizga tashrif buyurishga va yoqimli oqshom o'tkazishga taklif qilamiz."
5.0,"Toshkentdagi Beat restorani. Ko'pchilikda bo'lgan, lekin bu o'ziga xosdir. Qo'shimcha do'stona"
5.0,Eng yaxshi boho
5.0,Yaxshi xizmat ko'rsatadigan ajoyib restoran. Men sizning doimiy mijozlaringizdan biriman.
5.0,Ajoyib joy
5.0,Chiroyli yoshlar maskani.
5.0,Mening ikkinchi uyim
3.0,"Faqat o'rtacha joy, o'rtacha xizmat va yuqori narxlar bilan "
5.0,Juda mazali
5.0,Yaxshi ovqatlar
5.0,Juda qulay shinam go'zal
5.0,Toshkentdagi eng mazali salatlarni shu yerda tatib ko‘rdim. Baqlajon Straciatella - ilohiy @
5.0,Oilaviy tadbirlar uchun ajoyib joy. Ovqat ajoyib va xodimlar juda ehtiyotkor.
5.0,Joy juda zo'r narx ma'qul lekin kalyan yo'q
4.0,Ajoyib xodimlar
1.0,"Bo'sh xona, bo'sh stollar bilan to'la, 80% aniq - lekin menga ""o'rinlar yo'q"" degan so'zlar bilan murojaat qilishdi. Men hamma narsani tushunaman, bron qilish, eksklyuzivlik tuyg'usini yaratish, lekin qachon to'xtash kerakligini bilishingiz kerak!"
5.0,Ok
4.0,"Ovqat yaxshi. Taomlarning ba'zilari Toshkentda eng yaxshi ta'mga ega. Ofitsiantlar samimiy. Pivo bizni tushkunlikka tushirdi, nordon edi."
1.0,Menga ularning xizmat ko'rsatishi yoqmaydi.
5.0,Yaxshi joy. Salatlar mazali. Tailand sho'rva ham yaxshi.
1.0,"Biz ushbu restoranda korporativ partiyani o'tkazishga qaror qildik, natijada ular juda xafa bo'ldi. Narxlar faqat kosmik, lekin aslida oziq-ovqat o'rtacha, portsiyalar kichik, oshxonada ortiqcha yuk bor edi, shuning uchun ovqatlar o'z vaqtida olib kelmadi. Raqs maydonchasi kichik edi va restorandahi odamlarning soni haddan ortiq ko'p edi. Lekin eng dahshatli narsa-bu musiqa, u juda baland ovozda, uzilishlarsiz va Dj muzikani  har  20 soniyada o'zgartirib turardi."
1.0,"Juda yomon joy, idishlar mazali emas. Dekabr 13 da 2020 kishi uchun korporativ boshqaruv. Hisob $ 450 uchun chiqdi. 2 kalxat $50 qiymatiga teng. Ofitsiant mos kelmadi, biz uni chaqirishimiz kerak edi. Dj odatda ishdan bo'shatilishi kerak, dabdala musiqalar qo'dii. Oziq-ovqat uzoq vaqt davomida va qisman  olib kelishdi. Umuman olganda, kayfiyatni ko'tarish o'rniga, uni buzishdi."
1.0,"Bu joy jirkanch, shiftga juda ko'p zargarlik buyumlari, chekuvchilar juda ko'p, va bu boshqalarga yoqtirmaydi, o'smirlar juda ko'p!! Umuman olganda, men hech kimga tavsiya etmayman va narxlar osmondan yuqori (""Osmondagi"" restoran). Dahshatli va jirkanch joy. Tavsiyalarga ishonmang, jonli musiqa topilmaydi."
5.0,"Hamma narsa mazali edi, portsiyalar katta edi. Jonli musiqa juda yaxshi. Men 5 yulduzlarini qo'ydim, lekin shartli ravishda... Agar restaran tanqidni yetarlicha qabul qilsa, ular xizmat sifatini yaxshilashlari kerak, chunki biz bu restoran ekanligini ko'rdik. Chekdagi xizmatlar uchun + 20%, lekin bizning ofitsiantimizyaxshi ishlamadi. Toshkentning boshqa muassasasiga nisbatan restoran emas, balki ""kafe"" toifasiga ega bo'lgan joy .  Aksincha, men bir xil e'tiborsizlikni, sekinlikni yoqtirmadim. Shuningdek ofitsiant, qoshni stolga ham ximat qildi va ularga ichmlik quyib berdi, biz esa ichimlikni o'zimiz quyib oldik(ehtimol, u stolda ziyofat katta edi, haqiqiy sabab 🙄 bilmayman), biz bu qiyin emas edi, lekin yana boshqa muassasalar bilan solishtirganda, juda sezilardi. Biz hisobni ortiqi bilan to'ladik, lekin bizga na hisob chekini va qaytimni olib kelib berishdi. Biz, ehtimol, bu kerak, deb taxmin qildik, lekin ba'zi noto'g'ri tushunchalar mavjud. Agar rag'bat pullari hisobga allaqachon kiritilgan bo'lsa, unda ofitsiantlar uchun rag'bat pulini ko'proq qoldirish yoki qoldirmaslik - bu bizning shaxsiy ishimiz. Bu yerda, ofitsiant rag'bat pulini olishga o'zi qaror qildi 🤔 Xuddi shu muassasada biz yozgi qismida tushlik qildik, keyin bizga hamma narsa juda yoqdi. Ofitsiant juda ehtiyotkor edi, garchi u hali yangi ishchi ekanligi sezilsa ham. Keyin bunday xizmat uchun unga rag'bat puli qoldirish yoqimli edi. Agar siz yanada rivojlanib, raqobatlashmoqchi bo'lsangiz, shunga o'xshash nuanslarga e'tibor bering ."
1.0,"Kalyan dahshatli, umuman 210 000 mingga arzimaydi."
5.0,Ajoyib joy🔥 albatta sarflagan vaqtingizdan zavq olasiz! Yuqori sifatli xizmat va mazali taomlar! 100% u yerda dam olishni maslahat berishadi 🥳
5.0,Juda yaxshi restoran va o'rtacha narxlar
5.0,Salom sifatli restoran!  Yetkazib berish xizmatlari ham zo'r!
5.0,"Yoqimli atmosfera, samimiy xodimlar, juda mazali taomlar va siz har daqiqadan zavqlanasiz. Narxlar juda o'rinli... shuni aytishim mumkinki, bu yer menga yoqdi"
5.0,Ajoyib joy. Barcha xizmatlar yuqori darajada. Taomlarning ta'midan siz haqiqatan ham jannatga kirasiz. Oshpazlar va xodimlar yaxshi. Men 5 ball baho beraman!
4.0,"Qulay muhit, qiziqarli joy, qulay joy"
5.0,"Do'stlar bilan kechki ovqat uchun juda yaxshi joy. Taom juda mazali edi, narxlar ham hamyonbop. Tavsiya qilaman."
4.0,yaxshi joy
4.0,Juda qulay
4.0,"Mazali taom, yaxshi joylashuv."
5.0,👌👌👌😎
4.0,"Shahardagi ba'zi boshqa restoranlarga juda o'xshash, ya'ni go'shtli taomlarga urg'u berilgan. Boshqalaridan bir farqi: ularda sushi bor, ular juda yaxshi."
5.0,"Hammasi juda mazali. Agar og'ir kundan keyin do'stlaringiz bilan dam olishni, dam olishni va raqsga tushishni istasangiz, unda bu joy siz uchun."
5.0,Toshkentdagi yaxshi restoran. Bu yerda onamning yubileyi nishonlandi. Xizmat darajasi meni hayratda qoldirdi
2.0,"Juda g'alati tajriba. Bir guruh chet elliklar va bir mahalliy (o‘zbek tilida) bilan keldi. Buyurtma berish uchun ikkita ingliz menyusi bor edi, lekin yorliqlar (vegetarian, mol go'shti, tovuq, baliq va boshqalar) juda noto'g'ri edi va vegetarian deb yozilgan taomlarda aslida go'sht bor edi. Xizmat qilayotganda ofitsiant idish-tovoqlarni aralashtirib yubordi va til bilmaslik muammosi  tufayli odamlar boshqa odamlarning taomlarini yeyishdi. Ikkita taom (meniki) unutilgandek edi. 20% xizmat haqi oladigan restoran hech bo'lmaganda barcha taomlarni stolga va to'g'ri odamga olib kelishi kerak. Oziq-ovqat sifati yaxshi edi - menda yaxshi ko'rlgan gulkaram sho'rvasi, panjara qilingan sabzavotlar (99% baqlajon, armancha xorovat uslubida beriladi) va panjara qo'ziqorinlari (ular ham yaxshi). Agar hisob kelganda katta zarba bo'lmasa, men xizmat ko'rsatish bilan bog'liq ko'plab muammolarni e'tiborsiz qoldirishga tayyor bo'lardim. Stakanda sharobga buyurtma berishdan oldin biz narxni so'radik (chunki u menyuda ko'rsatilmagan). Bizga 32 000 so‘m deyishdi, shuning uchun biz buyurtma berishni boshladik, lekin hisob kelganda 70 000 deb ko‘rsatilgan edi! Bu, albatta, menga firibgarlikdek tuyuldi, chunki ularning dastlabki javobi 70 000 deb yopishib olishgan edi, lekin xayriyatki, bizni bu ortiqcha zaryaddan himoya qila oladigan mahalliy odam bor edi. Agar u biz bilan bo'lmaganida nima bo'lar edi, men bilmayman."
5.0,"Moviy pishloq, sharob va o'tlar ... Buzz!"
1.0,"Kechki ovqatni juda uzoq kutishim kerak edi, lekin taom kutganlarimga javob bermadi. Bu yerga tashrif buyurib, vaqtingizni va pulingizni behuda sarflamang."
5.0,Mazali va qimmat
5.0,"Yoqdi. Qulay joy. Buyurtma qilingan sushi va salatlar nomlari esimda yo'q. Hammasi mazali edi. Qulaylik muhiti va musiqa bor. Toshkentning bu maskani ham yoshlar, ham kattalar tomonidan mashhur."
